galaxy,cluster,sftype,agntype,right_ascension,declination,distance,redshift,modified_redshift,itot_151,itot_610,itot_1400,itot_4860,itot_18000,m_hi,cos_va,itot_24mic,itot_70mic,itot_100mic,itot_160mic,itot_250mic,itot_350mic,itot_450mic,itot_500mic,itot_850mic,itot_1200mic,K_mag,RQQ_IR_class,SD_flag,dlog_L
36402145,0,0,2,-4.37704,2.05391,2071.903,0.556951,0.557786959,-1.2452,-1.6973,-1.965,-2.3655,-2.7897,0,0.6944,-4.82284,-4.86052,-4.51313,-4.25935,-4.3108,-4.50715,-4.71899,-4.82812,-5.46006,-5.93702,16.3084,0,0,0
36402210,0,0,2,-3.1632,2.33962,2076.306,0.558343,0.558299722,-2.1698,-2.623,-2.8917,-3.2939,-3.7189,0,0.2222,-4.55751,-4.596,-4.24872,-3.99431,-4.04533,-4.24102,-4.45278,-4.56165,-5.19334,-5.67037,15.646,0,0,0
36402634,0,0,2,3.31239,4.59993,2076.665,0.558457,0.55711904,-1.4099,-1.8623,-2.1303,-2.5313,-2.9557,0,0.2827,-4.65851,-4.69707,-4.3498,-4.09533,-4.14633,-4.34196,-4.55371,-4.66256,-5.29423,-5.77126,15.8986,0,0,0
36404784,0,0,2,-2.75013,-3.92738,2080.53,0.55968,0.558460945,-1.8092,-2.2616,-2.5296,-2.9304,-3.3548,0,0.7003,-4.52882,-4.56808,-4.22093,-3.9659,-4.01652,-4.21158,-4.42326,-4.53189,-5.16333,-5.64043,15.5752,0,0,0
36404967,678,0,4,-3.85301,-2.44742,2081.816,0.559122,0.557702311,-4.2852,-2.9215,-2.9358,-3.3016,-3.7106,0,0.3676,-5.34518,-5.38412,-5.03691,-4.78214,-4.83293,-5.02825,-5.23996,-5.3487,-5.98024,-6.45731,17.6157,0,0,0
36404971,678,0,2,-3.84162,-2.45691,2081.118,0.554837,0.553417311,-0.6363,-1.089,-1.3572,-1.7585,-2.1831,0,0.0865,-5.1046,-5.14072,-4.79315,-4.54035,-4.59246,-4.78981,-5.00177,-5.11129,-5.74364,-6.22048,17.0104,0,0,0
36405030,0,0,2,-0.00067,-2.45729,2075.237,0.558005,0.558119006,-1.3612,-1.8152,-2.0849,-2.4889,-2.9147,0,0.0371,-5.1096,-5.14789,-4.80059,-4.54633,-4.59746,-4.79331,-5.00508,-5.11402,-5.74576,-6.22278,17.026,0,0,0
36405078,1770,0,2,4.62658,-2.26043,2083.332,0.55623,0.55636894,-2.7374,-2.6415,-2.6592,-2.8177,-3.1629,0,0.9999,-5.16543,-5.2027,-4.85524,-4.6018,-4.65347,-4.85016,-5.06204,-5.1713,-5.80338,-6.2803,17.1643,0,0,0
36405083,1770,0,2,4.62067,-2.23934,2083.13,0.562242,0.56238094,-1.3659,-1.7212,-1.9036,-2.1888,-2.5682,0,0.962,-4.743,-4.78375,-4.43682,-4.18062,-4.23047,-4.42435,-4.63588,-4.74406,-5.37503,-5.85226,16.1125,0,0,0
36405142,0,0,2,-0.90532,-2.15832,2075.924,0.558222,0.557497145,-1.895,-2.3487,-2.6181,-3.0214,-3.4468,0,0.1501,-5.05673,-5.09515,-4.74786,-4.4935,-4.54456,-4.74031,-4.95207,-5.06097,-5.69268,-6.1697,16.894,0,0,0
36405238,0,0,2,2.222,-1.64855,2080.703,0.559735,0.559347381,-1.1454,-1.5966,-1.8635,-2.2625,-2.686,0,0.8537,-5.0878,-5.12709,-4.77994,-4.52489,-4.57549,-4.77052,-4.9822,-5.09082,-5.72225,-6.19936,16.9727,0,0,0
36405304,0,0,2,-2.50016,-1.13498,2074.184,0.557672,0.555318709,-2.1367,-2.5901,-2.8592,-3.2622,-3.6875,0,0.7187,-4.6259,-4.66401,-4.31667,-4.06257,-4.1138,-4.3098,-4.5216,-4.63059,-5.2624,-5.7394,15.8165,0,0,0
36406002,0,0,2,4.803,2.28201,2084.892,0.561061,0.560440137,-1.9063,-2.3516,-2.6121,-3.0006,-3.4193,0,0.4582,-5.00985,-5.04991,-4.70288,-4.44722,-4.49742,-4.69184,-4.90344,-5.01183,-5.64301,-6.12019,16.7788,0,0,0
36406136,0,0,2,-2.65142,2.76307,2082.894,0.560428,0.559798602,-1.1519,-1.6022,-1.8681,-2.2654,-2.6881,0,0.7045,-4.34162,-4.3813,-4.03421,-3.77884,-3.82924,-4.02395,-4.23559,-4.34408,-4.97539,-5.45253,15.1077,0,0,0
36406322,0,0,2,2.38716,4.25125,2079.232,0.559269,0.558086761,-1.9228,-2.3597,-2.6114,-2.986,-3.3986,0,0.8302,-4.90331,-4.94234,-4.59514,-4.3403,-4.39105,-4.5863,-4.79801,-4.90671,-5.53822,-6.01531,16.5112,0,0,0
36408555,0,0,2,-2.94138,-3.77895,2087.379,0.561849,0.560613067,-1.4392,-1.8933,-2.1633,-2.5675,-2.9933,0,0.428,-5.12911,-5.16961,-4.82265,-4.56663,-4.6166,-4.81065,-5.02221,-5.13045,-5.7615,-6.23871,17.0775,0,0,0
36408592,0,0,2,0.51404,-3.68823,2083.334,0.560568,0.560030065,-1.6025,-2.0562,-2.3257,-2.7292,-3.1549,0,0.2189,-4.43728,-4.47704,-4.12997,-3.87453,-3.92488,-4.11953,-4.33116,-4.43963,-5.07091,-5.54806,15.347,0,0,0
36408657,0,0,2,2.91754,-3.17783,2088.273,0.562133,0.562282604,-2.1651,-2.6138,-2.8778,-3.2719,-3.6932,0,0.7008,-5.18139,-5.22207,-4.87513,-4.61898,-4.66886,-4.86279,-5.07433,-5.18252,-5.81352,-6.29075,17.2084,0,0,0
36408686,0,0,2,3.033,-3.26909,2088.204,0.562111,0.5619305,-1.5342,-1.917,-2.1202,-2.4289,-2.8163,0,0.9519,-4.812,-4.85268,-4.50574,-4.2496,-4.29949,-4.49342,-4.70496,-4.81316,-5.44416,-5.92138,16.2849,0,0,0
36408760,0,0,2,0.73325,-2.64319,2082.723,0.560374,0.559593499,-0.4119,-0.8665,-1.137,-1.5423,-1.9687,0,0.5664,-4.46662,-4.50627,-4.15918,-3.90383,-3.95425,-4.14898,-4.36062,-4.46913,-5.10044,-5.57758,15.4202,0,0,0
36408927,0,0,2,1.73253,-1.67801,2085.349,0.561206,0.56121951,-0.8596,-1.3128,-1.5817,-1.9842,-2.4093,0,0.6216,-5.00771,-5.04786,-4.70084,-4.44512,-4.49527,-4.68963,-4.90122,-5.00958,-5.64074,-6.11792,16.7736,0,0,0
36408990,0,0,2,2.23397,-1.28542,2085.757,0.561335,0.560169418,-1.9145,-2.2903,-2.4881,-2.7905,-3.1756,0,0.9133,-5.03153,-5.07175,-4.72475,-4.46896,-4.51908,-4.71337,-4.92496,-5.0333,-5.66443,-6.14162,16.8332,0,0,0
36409686,0,0,2,-2.32234,1.99739,2085.267,0.56118,0.56119274,-0.6956,-1.1494,-1.4189,-1.8225,-2.2481,0,0.344,-4.37486,-4.415,-4.06798,-3.81226,-3.86243,-4.05679,-4.26839,-4.37675,-5.00791,-5.4851,15.1914,0,0,0
36409802,0,0,2,-4.94333,2.60328,2089.691,0.562583,0.562545236,-0.7663,-1.2192,-1.4877,-1.8896,-2.3144,0,0.8093,-4.80315,-4.84409,-4.49719,-4.24084,-4.29058,-4.4843,-4.69581,-4.80393,-5.43484,-5.91209,16.2631,0,0,0
36409860,0,0,2,4.01828,2.81722,2092.22,0.563385,0.561461958,-1.7582,-1.8923,-1.9659,-2.1587,-2.5122,0,0.9742,-4.87973,-4.92112,-4.5743,-4.31758,-4.36708,-4.56043,-4.7719,-4.87988,-5.51065,-5.98794,16.4551,0,0,0
36412485,0,0,2,-4.90806,-3.64897,2099.603,0.565729,0.565134009,-0.4063,-0.8601,-1.1296,-1.5331,-1.9586,0,0.4578,-4.78813,-4.83085,-4.48425,-4.22646,-4.27527,-4.46756,-4.67889,-4.78647,-5.41682,-5.89423,16.2278,0,0,0
36412682,0,0,2,1.69892,-2.18138,2090.579,0.562864,0.56365419,-1.9124,-2.0939,-2.1847,-2.3893,-2.7456,0,0.9854,-4.97872,-5.01981,-4.67295,-4.41646,-4.46612,-4.65971,-4.87121,-4.97928,-5.61014,-6.0874,16.7022,0,0,0
36412686,0,0,2,4.39776,-2.24721,2096.672,0.564798,0.564913681,-1.5282,-1.9797,-2.2468,-2.6459,-3.0696,0,0.4627,-4.69324,-4.73542,-4.38872,-4.13136,-4.18045,-4.37315,-4.58454,-4.69227,-5.32279,-5.80016,15.9898,0,0,0
36412780,0,0,2,4.46794,-1.70175,2098.218,0.565289,0.564776061,-1.922,-2.373,-2.6394,-3.0377,-3.4609,0,0.1083,-4.96696,-5.00943,-4.66278,-4.4052,-4.45414,-4.64662,-4.85798,-4.96563,-5.59606,-6.07345,16.6745,0,0,0
36412851,0,0,2,-4.26399,-1.25343,2093.344,0.563742,0.562795608,-1.4176,-1.8721,-2.1423,-2.5469,-2.9731,0,0.2158,-5.48286,-5.52446,-5.17767,-4.92079,-4.97019,-5.16337,-5.37482,-5.48274,-6.11344,-6.59075,17.9632,0,0,0
36412950,103,0,2,2.44447,-1.07073,2098.566,0.559242,0.558667528,-2.2143,-2.6656,-2.9323,-3.331,-3.7544,0,0.096,-4.82106,-4.86007,-4.51287,-4.25804,-4.3088,-4.50406,-4.71577,-4.82448,-5.456,-5.93308,16.3055,0,0,0
36413435,0,0,2,-4.6405,1.53796,2094.596,0.564139,0.563694062,-1.7164,-2.1707,-2.4409,-2.8457,-3.2719,0,0.4471,-4.92618,-4.9679,-4.62114,-4.36408,-4.41336,-4.60636,-4.81779,-4.92564,-5.55627,-6.0336,16.5715,0,0,0
36413850,0,0,2,-2.12102,4.06576,2094.756,0.56419,0.564726582,-2.1259,-2.5798,-2.8495,-3.2534,-3.6792,0,0.4827,-4.8749,-4.91667,-4.56992,-4.31284,-4.3621,-4.55508,-4.76651,-4.87435,-5.50497,-5.98231,16.4434,0,0,0
36413915,0,0,2,-2.63075,4.45961,2095.451,0.56441,0.565182369,-1.9071,-2.3614,-2.6316,-3.0363,-3.4624,0,0.3092,-4.39173,-4.43367,-4.08694,-3.82976,-3.87896,-4.07184,-4.28325,-4.39105,-5.02164,-5.49898,15.2358,0,0,0
36416161,0,0,2,4.4711,-3.86139,2108.321,0.568501,0.568006234,-1.7892,-2.2421,-2.5108,-2.9128,-3.3377,0,0.526,-4.80655,-4.85093,-4.50458,-4.24555,-4.29354,-4.48458,-4.69577,-4.80287,-5.43275,-5.91029,16.276,0,0,0
36416234,0,0,2,4.42611,-3.40903,2106.05,0.567779,0.567285892,-1.4949,-1.9493,-2.2194,-2.6238,-3.0499,0,0.0338,-5.11371,-5.15761,-4.81119,-4.55248,-4.60069,-4.79205,-5.00327,-5.1105,-5.7405,-6.21801,17.0432,0,0,0
36417062,1031,0,2,-0.87846,-0.09759,2096.68,0.565149,0.562843493,-2.166,-2.6206,-2.8909,-3.2959,-3.7221,0,0.6108,-4.90087,-4.94327,-4.5966,-4.33908,-4.38806,-4.58061,-4.79198,-4.89965,-5.53011,-6.00749,16.5092,0,0,0
36417454,0,0,2,-3.63052,2.83348,2104.997,0.567444,0.566778093,-2.3529,-2.7615,-2.9865,-3.3227,-3.7201,0,0.7082,-5.08529,-5.12898,-4.78253,-4.52398,-4.57228,-4.76379,-4.97504,-5.08232,-5.71238,-6.18987,16.9719,0,0,0
36417521,0,0,2,-0.76041,3.28492,2102.083,0.566517,0.566755438,-2.05,-2.4985,-2.7622,-3.1559,-3.5771,0,0.76,-5.22235,-5.26552,-4.91899,-4.66085,-4.70943,-4.90135,-5.11265,-5.22009,-5.85031,-6.32775,17.3139,0,0,0
36419828,0,0,2,-1.11927,-4.27865,2111.383,0.569476,0.569601754,-1.0605,-1.5076,-1.7698,-2.1612,-2.5811,0,0.4977,-4.91868,-4.96336,-4.6171,-4.35763,-4.40534,-4.59595,-4.80708,-4.91402,-5.54373,-6.02132,16.5564,0,0,0
36419884,0,0,2,-0.35148,-4.0151,2111.883,0.569635,0.568055614,-2.0184,-2.4724,-2.7423,-3.1463,-3.5722,0,0.0894,-5.15759,-5.20236,-4.85612,-4.59658,-4.64424,-4.83478,-5.0459,-5.15281,-5.7825,-6.2601,17.1538,0,0,0
36419890,0,0,2,-0.08809,-4.00171,2111.337,0.569462,0.567781947,-1.967,-2.4201,-2.6889,-3.0912,-3.5162,0,0.3593,-5.40838,-5.45305,-5.10679,-4.84733,-4.89504,-5.08565,-5.29679,-5.40373,-6.03345,-6.51103,17.7806,0,0,0
36419897,0,0,2,-0.04329,-4.04151,2111.564,0.569534,0.567851341,-1.5166,-1.9696,-2.2384,-2.6406,-3.0656,0,0.5833,-4.90983,-4.95454,-4.60829,-4.3488,-4.39649,-4.58707,-4.7982,-4.90513,-5.53483,-6.01242,16.5343,0,0,0
36419944,0,0,2,3.22524,-3.76272,2113.424,0.570126,0.570408237,-2.7292,-2.7359,-2.7744,-2.9453,-3.2941,0,0.9696,-5.13309,-5.17814,-4.83194,-4.57218,-4.6197,-4.81002,-5.02112,-5.12795,-5.75756,-6.23518,17.0929,0,0,0
36420152,0,0,2,-1.9836,-2.68831,2109.675,0.568933,0.567655012,-2.479,-2.7545,-2.8879,-3.1265,-3.4923,0,0.89,-4.61772,-4.66236,-4.31605,-4.05683,-4.10469,-4.29554,-4.50671,-4.61373,-5.24354,-5.7211,15.8043,0,0,0
36420268,0,0,2,4.47784,-2.14884,2109.031,0.568727,0.567584679,-2.0354,-2.49,-2.7604,-3.1654,-3.5917,0,0.2093,-4.69065,-4.73519,-4.38886,-4.12973,-4.17765,-4.3686,-4.57977,-4.68683,-5.31667,-5.79423,15.9865,0,0,0
36421199,0,0,2,3.6714,2.13685,2108.769,0.568644,0.567664466,-2.8299,-2.7476,-2.768,-2.9285,-3.2748,0,0.9899,-5.23247,-5.27695,-4.93061,-4.67152,-4.71947,-4.91045,-5.12163,-5.2287,-5.85856,-6.33611,17.3409,0,0,0
36421507,0,0,2,-0.79251,4.10085,2108.063,0.568419,0.568543235,-1.8544,-2.3088,-2.5789,-2.9834,-3.4095,0,0.0636,-4.62765,-4.67196,-4.32561,-4.06661,-4.11463,-4.30571,-4.5169,-4.62401,-5.25391,-5.73145,15.8286,0,0,0
36423969,915,0,2,-1.63678,-4.35412,2118.035,0.570421,0.569981502,-2.1724,-2.0258,-2.0358,-2.1908,-2.536,0,0.9991,-4.84533,-4.89068,-4.54452,-4.28462,-4.33206,-4.52225,-4.73333,-4.84011,-5.46967,-5.9473,16.374,0,0,0
36424048,0,0,2,0.78627,-4.13051,2114.823,0.570572,0.57008384,-1.8942,-2.2892,-2.5025,-2.8238,-3.2157,0,0.8609,-4.84802,-4.89346,-4.54731,-4.28735,-4.33474,-4.52486,-4.73594,-4.84269,-5.47222,-5.94986,16.3809,0,0,0
36425046,0,0,2,-4.23177,0.55912,2117.479,0.571419,0.571032266,-2.1386,-2.5825,-2.8416,-3.2278,-3.6456,0,0.8737,-5.12552,-5.17148,-4.82537,-4.56503,-4.61218,-4.80193,-5.01296,-5.11958,-5.74896,-6.22664,17.0752,0,0,0
36425340,0,0,2,2.61108,2.26624,2113.948,0.570293,0.569062802,-1.9932,-2.4247,-2.6712,-3.0378,-3.4472,0,0.6813,-4.84473,-4.89,-4.54382,-4.28399,-4.33146,-4.5217,-4.73279,-4.8396,-5.46917,-5.9468,16.3724,0,0,0
36425392,0,0,2,3.68675,2.41665,2118.057,0.571603,0.570191902,-2.1048,-2.5591,-2.8292,-3.2336,-3.6596,0,0.3087,-4.64579,-4.69185,-4.34576,-4.08534,-4.13243,-4.32211,-4.53313,-4.63971,-5.26907,-5.74676,15.876,0,0,0
36425646,0,0,2,-2.82788,3.79797,2118.092,0.571614,0.572592707,-0.8979,-1.352,-1.6218,-2.0259,-2.4518,0,0.3026,-5.31736,-5.36343,-5.01734,-4.75691,-4.804,-4.99367,-5.20469,-5.31127,-5.94063,-6.41832,17.555,0,0,0
36425763,0,0,2,-1.52623,4.79949,2119.811,0.572163,0.573921438,-1.3901,-1.8432,-2.1119,-2.514,-2.939,0,0.4008,-4.63614,-4.68252,-4.33648,-4.07581,-4.12274,-4.31217,-4.52316,-4.62965,-5.25892,-5.73663,15.8523,0,0,0
36428576,0,0,2,-1.16566,-3.00153,2117.984,0.57158,0.570094998,-1.0939,-1.5452,-1.812,-2.211,-2.6344,0,0.8574,-4.03921,-4.08526,-3.73917,-3.47876,-3.52585,-3.71554,-3.92656,-4.03315,-4.66251,-5.1402,14.3596,0,0,0
36428885,0,0,2,-3.55805,-1.82402,2126.309,0.574236,0.572114158,-1.8827,-2.3366,-2.6063,-3.0101,-3.4359,0,0.2369,-4.77072,-4.81823,-4.47241,-4.21082,-4.25715,-4.44568,-4.65657,-4.76272,-5.39164,-5.86946,16.1902,0,0,0
36429045,0,0,2,0.12314,-0.92093,2120.679,0.572439,0.57059962,-0.0595,-0.513,-0.7822,-1.1851,-1.6104,0,0.0884,-4.98172,-5.02825,-4.68225,-4.42145,-4.4683,-4.65761,-4.86859,-4.97504,-5.60425,-6.08198,16.7165,0,0,0
36429136,0,0,2,-4.14449,-0.48408,2125.648,0.574025,0.573405691,-1.7135,-2.1681,-2.4385,-2.8436,-3.27,0,0.5495,-4.9754,-5.0228,-4.67696,-4.41546,-4.46185,-4.65047,-4.86137,-4.96756,-5.59651,-6.07432,16.7018,0,0,0
36429186,0,0,2,-0.92264,-0.36397,2118.296,0.571679,0.56965452,-1.8965,-2.3501,-2.6195,-3.0227,-3.4481,0,0.0416,-5.27017,-5.31628,-4.97019,-4.70974,-4.75681,-4.94645,-5.15746,-5.26404,-5.89338,-6.37108,17.437,0,0,0
36429188,0,0,2,-0.56012,-0.27804,2116.03,0.570957,0.568961957,-1.9516,-2.406,-2.6762,-3.0808,-3.5069,0,0.4068,-4.73042,-4.77612,-4.42997,-4.16983,-4.21711,-4.40707,-4.61812,-4.72481,-5.35428,-5.83194,16.0872,0,0,0
36429519,0,0,2,-3.15474,1.43129,2125.178,0.573875,0.572251635,-1.1035,-1.5572,-1.8267,-2.2302,-2.6558,0,0.349,-4.85992,-4.90724,-4.56138,-4.29994,-4.34638,-4.53507,-4.74597,-4.85219,-5.48117,-5.95896,16.413,0,0,0
36429900,0,0,2,-4.06418,3.48133,2129.985,0.575411,0.576349746,-2.262,-2.7158,-2.9852,-3.3886,-3.8141,0,0.4317,-5.03869,-5.08685,-4.74115,-4.47903,-4.52503,-4.71306,-4.92388,-5.02985,-5.65858,-6.13645,16.861,0,0,0
36430102,0,0,2,-3.73276,4.66749,2128.088,0.574805,0.575231269,-2.1834,-2.6371,-2.9067,-3.3104,-3.7361,0,0.5721,-5.16047,-5.2083,-4.86253,-4.60069,-4.64686,-4.83514,-5.046,-5.15206,-5.78089,-6.25873,17.165,0,0,0
36432829,0,0,2,3.36906,-2.54761,2132.323,0.576158,0.576237901,-1.9079,-2.3544,-2.6162,-3.0067,-3.4264,0,0.7183,-5.10564,-5.1542,-4.80858,-4.54614,-4.59192,-4.77963,-4.99042,-5.09626,-5.72487,-6.20277,17.0289,0,0,0
36433096,0,0,2,-2.22083,-0.96394,2130.04,0.575428,0.572285447,-1.2643,-1.7161,-1.9833,-2.3828,-2.8066,0,0.7413,-4.25405,-4.30222,-3.95652,-3.6944,-3.74039,-3.92842,-4.13923,-4.2452,-4.87393,-5.3518,14.8994,0,0,0
36433202,0,0,2,1.18247,-0.65169,2126.424,0.574273,0.573777205,-1.6718,-2.1247,-2.3931,-2.7949,-3.2198,0,0.3814,-4.92035,-4.96788,-4.62207,-4.36046,-4.40678,-4.59529,-4.80617,-4.91232,-5.54124,-6.01905,16.5643,0,0,0
36433419,0,0,2,2.5925,0.22676,2129.912,0.575387,0.576069185,-1.7274,-2.1797,-2.4475,-2.8481,-3.2724,0,0.371,-4.77967,-4.82782,-4.48212,-4.22001,-4.26602,-4.45405,-4.66488,-4.77085,-5.39959,-5.87745,16.2134,0,0,0
36433633,0,0,2,-3.7182,1.39265,2129.328,0.575201,0.573914827,-1.7721,-2.2174,-2.4778,-2.8661,-3.2849,0,0.186,-4.745,-4.79304,-4.44732,-4.1853,-4.23135,-4.41947,-4.6303,-4.7363,-5.36507,-5.84293,16.1266,0,0,0
36433636,0,0,2,-2.23691,1.40666,2125.827,0.574083,0.572689812,-1.1697,-1.6209,-1.8876,-2.2864,-2.7097,0,0.4459,-4.56217,-4.6096,-4.26377,-4.00224,-4.04862,-4.23721,-4.44811,-4.55429,-5.18323,-5.66104,15.6687,0,0,0
36433886,0,0,2,1.70697,2.67417,2130.154,0.575465,0.576140759,-1.1175,-1.5722,-1.8427,-2.2478,-2.6741,0,0.5743,-4.67388,-4.72207,-4.37638,-4.11424,-4.16022,-4.34822,-4.55904,-4.665,-5.29372,-5.77159,15.949,0,0,0
36434021,0,0,2,-0.5401,3.35078,2125.304,0.573916,0.57401496,-2.0825,-2.5228,-2.7781,-3.1581,-3.5732,0,0.9325,-4.80304,-4.85037,-4.50452,-4.24307,-4.28949,-4.47816,-4.68906,-4.79527,-5.42425,-5.90204,16.2708,0,0,0
36434235,0,0,2,0.65906,4.72688,2130.961,0.575723,0.575546752,-1.4739,-1.5671,-1.6284,-1.8136,-2.1662,0,0.9775,-4.51006,-4.55839,-4.21272,-3.95047,-3.99638,-4.18427,-4.39508,-4.501,-5.12968,-5.60756,15.5396,0,0,0
36436897,0,0,2,0.2387,-3.30197,2138.684,0.578193,0.577801206,-1.8589,-2.3133,-2.5834,-2.988,-3.4141,0,0.3867,-4.64856,-4.69828,-4.35288,-4.08954,-4.13474,-4.32159,-4.53227,-4.6378,-5.26608,-5.74408,15.8877,0,0,0
36437201,0,0,2,-2.65909,-1.49468,2135.948,0.577318,0.575740015,-2.4441,-2.7817,-2.9522,-3.2256,-3.602,0,0.9483,-5.35036,-5.39955,-5.05406,-4.7911,-4.83656,-5.02377,-5.23449,-5.34016,-5.96859,-6.44654,17.6415,0,0,0
36437450,0,0,2,-3.39025,0.04884,2132.688,0.576275,0.574735971,-2.1659,-2.5599,-2.7725,-3.093,-3.4849,0,0.9271,-5.24687,-5.29549,-4.94989,-4.68739,-4.73314,-4.9208,-5.13158,-5.23741,-5.866,-6.3439,17.382,0,0,0
36437851,0,0,2,0.06594,2.57273,2134.558,0.576873,0.577168783,-2.2664,-2.7206,-2.9906,-3.3949,-3.8208,0,0.0118,-5.19426,-5.2432,-4.89766,-4.6349,-4.68048,-4.86789,-5.07863,-5.18437,-5.81287,-6.2908,17.2509,0,0,0
36438019,0,0,4,-0.46294,3.28071,2136.803,0.577591,0.577963784,-4.3536,-2.8991,-2.5835,-2.9822,-3.4081,0,0.2771,-4.98358,-5.03297,-4.6875,-4.42442,-4.4698,-4.6569,-4.86761,-4.97323,-5.60162,-6.07958,16.7248,0,0,0
36438190,0,0,2,-1.38867,4.06994,2138.932,0.578273,0.578276798,-2.2654,-2.7163,-2.9826,-3.3808,-3.8039,0,0.2597,-4.3556,-4.40536,-4.05997,-3.7966,-3.84178,-4.02859,-4.23927,-4.34478,-4.97306,-5.45105,15.1554,0,0,0
36440714,0,0,2,1.46425,-3.70827,2141.087,0.578963,0.579900758,-1.2174,-1.6715,-1.9413,-2.3454,-2.7711,0,0.7113,-5.01453,-5.06466,-4.71935,-4.45567,-4.50066,-4.68718,-4.89782,-5.00323,-5.6314,-6.10942,16.8032,0,0,0
36440962,0,0,2,4.70562,-2.96062,2152.316,0.582562,0.582026173,-2.1436,-2.4918,-2.6695,-2.9505,-3.3296,0,0.9337,-5.45317,-5.50512,-5.16032,-4.89506,-4.93836,-5.12408,-5.33454,-5.43939,-6.067,-6.54518,17.9023,0,0,0
36441189,0,0,2,3.76096,-1.60882,2144.471,0.580046,0.580935384,-1.3479,-1.8012,-2.0702,-2.4728,-2.8979,0,0.4838,-5.00755,-5.05826,-4.71307,-4.44891,-4.49344,-4.67967,-4.89025,-4.99549,-5.62349,-6.10156,16.7865,0,0,0
36441673,1736,0,2,4.28848,1.22583,2146.158,0.576737,0.576632714,-1.6186,-2.0728,-2.3427,-2.747,-3.1729,0,0.2885,-4.93535,-4.98422,-4.63866,-4.37596,-4.42158,-4.60905,-4.8198,-4.92556,-5.55408,-6.032,16.6035,0,0,0
36441684,1736,0,2,4.29138,1.24068,2145.581,0.579425,0.579320714,-1.5206,-1.9752,-2.2456,-2.6505,-3.0768,0,0.3595,-4.61775,-4.66813,-4.32287,-4.05898,-4.10381,-4.29018,-4.50079,-4.60612,-5.23422,-5.71226,15.8116,0,0,0
36441907,0,0,2,0.54794,2.34814,2139.667,0.578508,0.579458436,-1.7977,-2.2274,-2.4722,-2.8364,-3.2449,0,0.9246,-4.73943,-4.78932,-4.44396,-4.18047,-4.22559,-4.41231,-4.62297,-4.72845,-5.35668,-5.83469,16.1151,0,0,0
36442001,0,0,2,-3.63657,2.88876,2143.547,0.57975,0.579471351,-2.1092,-2.5625,-2.8314,-3.234,-3.6591,0,0.2301,-4.87278,-4.92334,-4.57811,-4.31409,-4.35876,-4.54505,-4.75565,-4.86093,-5.48898,-5.96704,16.4494,0,0,0
36442182,0,0,2,-1.94746,3.70077,2142.61,0.57945,0.578756896,-2.1918,-2.6407,-2.9051,-3.2997,-3.7214,0,0.7929,-5.33816,-5.38856,-5.0433,-4.7794,-4.82422,-5.01058,-5.22119,-5.32652,-5.95461,-6.43266,17.6126,0,0,0
36445090,0,0,2,4.12314,-3.14466,2153.828,0.583048,0.582500135,-1.795,-2.0166,-2.1245,-2.3428,-2.704,0,0.9372,-4.81919,-4.87122,-4.5264,-4.26093,-4.304,-4.48961,-4.70005,-4.80483,-5.43236,-5.91056,16.3171,0,0,0
36445118,0,0,2,-0.91091,-2.98233,2149.069,0.581521,0.580445163,-1.4845,-1.9335,-2.198,-2.5931,-3.0148,0,0.5302,-4.82931,-4.88082,-4.53579,-4.27099,-4.31479,-4.50072,-4.71123,-4.81624,-5.44401,-5.92215,16.3419,0,0,0
36445185,0,0,2,-0.98496,-2.57862,2145.404,0.580345,0.58003003,-2.1654,-2.6191,-2.8886,-3.2922,-3.7179,0,0.2501,-4.95601,-5.00689,-4.66173,-4.39744,-4.44182,-4.62799,-4.83856,-4.94375,-5.5717,-6.04978,16.6579,0,0,0
36445582,0,0,2,2.29804,-0.01798,2151.706,0.582366,0.582982672,-1.9734,-2.428,-2.6984,-3.1035,-3.5297,0,0.1666,-4.67783,-4.72965,-4.38486,-4.11969,-4.16308,-4.34883,-4.5593,-4.66419,-5.29183,-5.77,15.9638,0,0,0
36446089,0,0,2,4.10557,2.65253,2156.398,0.583873,0.582948948,-1.9745,-2.4268,-2.6947,-3.0954,-3.5197,0,0.6551,-4.82364,-4.87636,-4.53158,-4.26574,-4.30842,-4.49386,-4.70426,-4.80891,-5.43632,-5.91456,16.3293,0,0,0
36446509,0,0,2,-3.38265,4.96961,2161.774,0.5856,0.586502878,-1.9155,-2.3635,-2.6268,-3.0199,-3.4408,0,0.8112,-4.59544,-4.64919,-4.30455,-4.03796,-4.07981,-4.26491,-4.47522,-4.57961,-5.20676,-5.68507,15.7601,0,0,0
36448851,0,0,2,-3.00335,-4.87794,2167.086,0.587309,0.587503586,-1.6077,-2.0572,-2.3221,-2.7179,-3.1399,0,0.5515,-4.59798,-4.65272,-4.30822,-4.04087,-4.08192,-4.26667,-4.4769,-4.58104,-5.20794,-5.68632,15.7677,0,0,0
36448873,0,0,2,1.13865,-4.78061,2159.846,0.58498,0.584154229,-0.0088,-0.4632,-0.7335,-1.1383,-1.5646,0,0.2839,-4.29963,-4.35302,-4.00833,-3.74201,-3.78416,-3.96938,-4.17972,-4.2842,-4.91145,-5.38973,15.0201,0,0,0
